PROTEIN_U,PROTEIN_V,CO_EXP
YGL156W,YMR175W,0.8229693191463232
YGL156W,YMR181C,0.0
YGL156W,YMR196W,0.0
YGL156W,YMR210W,0.0
YGL156W,YMR242C,0.0
YGL156W,YMR250W,0.8867873765364966
YGL156W,YMR271C,0.9036652554787769
YGL156W,YMR322C,0.9146384589011278
YGL156W,YNL015W,0.8952691654555821
YGL156W,YNL036W,0.7470748910547131
YGL156W,YNL092W,0.0
YGL156W,YNL115C,0.0
YGL156W,YNL134C,0.0
YGL156W,YNL200C,0.0
YGL156W,YNL202W,0.921242120180006
YGL156W,YNL212W,0.7363214420003393
YGL156W,YNL223W,0.7185309763348571
YGL156W,YNL237W,0.8193371250764352
YGL156W,YNL242W,0.3966677265595061
YGL156W,YNL274C,0.9034283971904032
YGL156W,YNL301C,0.0
YGL156W,YNL305C,0.0
YGL156W,YNR007C,0.7340669192253785
YGL156W,YOL001W,0.38189478847568964
YGL156W,YOL052C-A,0.8812729257940668
YGL156W,YOL055C,0.0
YGL156W,YOL082W,0.9367780198498605
YGL156W,YOL083W,0.0
YGL156W,YOL084W,0.8894807896936103
YGL156W,YOL143C,0.5536422690191964
YGL156W,YOL151W,0.718516279339311
YGL156W,YOL152W,0.0
YGL156W,YOR120W,0.8848014147050591
YGL156W,YOR173W,0.9452536939410755
YGL156W,YOR185C,0.9348504180851994
YGL156W,YOR187W,0.0
YGL156W,YOR198C,0.0
YGL156W,YOR220W,0.6231864744001635
YGL156W,YOR288C,0.0
YGL156W,YOR289W,0.0
YGL156W,YOR302W,0.0
YGL156W,YOR338W,0.0
YGL156W,YPL079W,0.0
YGL156W,YPL095C,0.5787479215154482
YGL156W,YPL096W,0.6932449697999334
YGL156W,YPL099C,0.45981925103716786
YGL156W,YPL100W,0.6565631381179493
YGL156W,YPL120W,0.7149512302413197
YGL156W,YPL123C,0.9114122680836552
YGL156W,YPL149W,0.5335588054103682
YGL156W,YPL154C,0.8971681588469614
YGL156W,YPL156C,0.43037430250761866
YGL156W,YPL166W,0.8010659062922372
YGL156W,YPL171C,0.7003068841916013
YGL156W,YPL204W,0.0
YGL156W,YPL222W,0.9384384103139377
YGL156W,YPL230W,0.745695094632595
YGL156W,YPL280W,0.0
YGL156W,YPR002W,0.563569724878902
YGL156W,YPR026W,0.9188446686671621
YGL156W,YPR049C,0.7204009588340402
YGL156W,YPR062W,0.0
YGL156W,YPR110C,0.0
YGL156W,YPR160W,0.8829734945343544
YGL156W,YPR184W,0.874720314597335
YGL156W,YPR185W,0.5001780686177342
YGL157W,YGL171W,0.0
YGL157W,YGR045C,0.0
YGL157W,YGR049W,0.0
YGL157W,YGR067C,0.0
YGL157W,YGR173W,0.0
YGL157W,YGR174C,0.0
YGL157W,YGR201C,0.0
YGL157W,YGR236C,0.0
YGL157W,YGR243W,0.0
YGL157W,YHR001W-A,0.0
YGL157W,YHR020W,0.0
YGL157W,YHR138C,0.0
YGL157W,YHR183W,0.0
YGL157W,YIL050W,0.0
YGL157W,YIL077C,0.0
YGL157W,YIL087C,0.0
YGL157W,YIL127C,0.0
YGL157W,YIR035C,0.0
YGL157W,YJL001W,0.0
YGL157W,YJL016W,0.0
YGL157W,YJL023C,0.0
YGL157W,YJL103C,0.0
YGL157W,YJL132W,0.0
YGL157W,YJL188C,0.0
YGL157W,YJL200C,0.0
YGL157W,YJR008W,0.0
YGL157W,YJR094W-A,0.0
YGL157W,YJR108W,0.0
YGL157W,YKL150W,0.0
YGL157W,YKL151C,0.0
YGL157W,YKL180W,0.0
YGL157W,YKL187C,0.0
YGL157W,YKR011C,0.0
YGL157W,YKR075C,0.0
YGL157W,YKR091W,0.0
YGL157W,YLL025W,0.0
YGL157W,YLL039C,0.0
YGL157W,YLL056C,0.0
YGL157W,YLR111W,0.0
YGL157W,YLR134W,0.0
YGL157W,YLR157C,0.0
YGL157W,YLR158C,0.0
YGL157W,YLR159W,0.0
YGL157W,YLR221C,0.0
YGL157W,YLR250W,0.0
YGL157W,YLR287C-A,0.0
YGL157W,YLR327C,0.0
YGL157W,YLR352W,0.0
YGL157W,YLR356W,0.0
YGL157W,YLR429W,0.0
YGL157W,YML125C,0.0
YGL157W,YMR034C,0.0
YGL157W,YMR046W-A,0.0
YGL157W,YMR085W,0.0
YGL157W,YMR090W,0.0
YGL157W,YMR102C,0.0
YGL157W,YMR103C,0.0
YGL157W,YMR107W,0.0
YGL157W,YMR109W,0.0
YGL157W,YMR130W,0.0
YGL157W,YMR178W,0.0
YGL157W,YMR206W,0.0
YGL157W,YMR226C,0.0
YGL157W,YMR281W,0.0
YGL157W,YMR318C,0.0
YGL157W,YNL100W,0.0
YGL157W,YNL122C,0.0
YGL157W,YNL175C,0.0
YGL157W,YNL200C,0.0
YGL157W,YNL212W,0.0
YGL157W,YNL234W,0.0
YGL157W,YNL237W,0.0
YGL157W,YNL241C,0.0
YGL157W,YNL269W,0.0
YGL157W,YOL087C,0.0
YGL157W,YOL101C,0.0
YGL157W,YOL140W,0.0
YGL157W,YOL151W,0.0
YGL157W,YOR009W,0.0
YGL157W,YOR010C,0.0
YGL157W,YOR022C,0.0
YGL157W,YOR062C,0.0
YGL157W,YOR085W,0.0
YGL157W,YOR187W,0.0
YGL157W,YOR262W,0.0
YGL157W,YOR280C,0.0
YGL157W,YOR289W,0.0
YGL157W,YOR328W,0.0
YGL157W,YOR343C,0.0
YGL157W,YOR362C,0.0
YGL157W,YOR374W,0.0
YGL157W,YPL066W,0.0
YGL157W,YPL099C,0.0
YGL157W,YPL156C,0.0
YGL157W,YPL171C,0.0
YGL157W,YPL199C,0.0
YGL157W,YPL225W,0.0
YGL157W,YPL258C,0.0
YGL157W,YPR020W,0.0
YGL157W,YPR071W,0.0
YGL157W,YPR074C,0.0
YGL157W,YPR082C,0.0
YGL157W,YPR098C,0.0
YGL157W,YPR101W,0.0
YGL157W,YPR121W,0.0
YGL157W,YPR172W,0.0
YGL157W,YPR196W,0.0
YGL158W,YGL179C,0.0
YGL158W,YGL208W,0.0
YGL158W,YGR040W,0.0
YGL158W,YGR071C,0.0
YGL158W,YGR155W,0.0
YGL158W,YGR166W,0.0
YGL158W,YGR240C,0.0
YGL158W,YGR254W,0.0
YGL158W,YGR262C,0.0
YGL158W,YGR270W,0.0
YGL158W,YHL007C,0.0
YGL158W,YHL025W,0.0
YGL158W,YHL030W,0.0
YGL158W,YHR030C,0.0
YGL158W,YHR058C,0.0
YGL158W,YHR169W,0.0
YGL158W,YHR188C,0.0
YGL158W,YHR196W,0.0
YGL158W,YIL142W,0.0
YGL158W,YIL148W,0.0
YGL158W,YJL098W,0.0
YGL158W,YJL114W,0.0
YGL158W,YJL128C,0.0
YGL158W,YJL130C,0.0
YGL158W,YJL155C,0.0
YGL158W,YJR045C,0.0
YGL158W,YJR062C,0.0
YGL158W,YJR083C,0.0
YGL158W,YJR092W,0.0
YGL158W,YKL078W,0.0
YGL158W,YKL166C,0.0
YGL158W,YKL193C,0.0
YGL158W,YKR094C,0.0
YGL158W,YLL039C,0.0
YGL158W,YLR071C,0.0
YGL158W,YLR096W,0.0
YGL158W,YLR113W,0.0
YGL158W,YLR167W,0.0
YGL158W,YLR180W,0.0
YGL158W,YLR186W,0.0
YGL158W,YLR248W,0.0
YGL158W,YLR373C,0.0
YGL158W,YML058W,0.0
YGL158W,YML064C,0.0
YGL158W,YML110C,0.0
YGL158W,YMR104C,0.0
YGL158W,YMR106C,0.0
YGL158W,YMR205C,0.0
YGL158W,YMR214W,0.0
YGL158W,YMR243C,0.0
YGL158W,YMR291W,0.0
YGL158W,YMR294W,0.0
YGL158W,YNL037C,0.0
YGL158W,YNL065W,0.0
YGL158W,YNL135C,0.0
YGL158W,YNL166C,0.0
YGL158W,YNL236W,0.0
YGL158W,YNR031C,0.0
YGL158W,YOL016C,0.0
YGL158W,YOL051W,0.0
YGL158W,YOL062C,0.0
YGL158W,YOL126C,0.0
YGL158W,YOL133W,0.0
YGL158W,YOL139C,0.0
YGL158W,YOR018W,0.0
YGL158W,YOR174W,0.0
YGL158W,YOR267C,0.0
YGL158W,YOR290C,0.0
YGL158W,YOR351C,0.0
YGL158W,YPL016W,0.0
YGL158W,YPL022W,0.0
YGL158W,YPL031C,0.0
YGL158W,YPL042C,0.0
YGL158W,YPL058C,0.0
YGL158W,YPL128C,0.0
YGL158W,YPL204W,0.0
YGL158W,YPR054W,0.0
YGL158W,YPR070W,0.0
YGL158W,YPR080W,0.0
YGL158W,YPR111W,0.0
YGL158W,YPR160W,0.0
YGL158W,YPR161C,0.0
YGL158W,YPR168W,0.0
YGL159W,YNL039W,0.0
YGL160W,YGR105W,0.0
YGL160W,YGR106C,0.0
YGL160W,YGR131W,0.0
YGL160W,YHR039C,0.0
YGL160W,YHR039C-A,0.0
YGL160W,YIL076W,0.0
YGL160W,YJL029C,0.0
YGL160W,YJL180C,0.0
YGL160W,YJL183W,0.0
YGL160W,YJR118C,0.0
YGL160W,YKL119C,0.0
YGL160W,YKL220C,0.0
YGL160W,YLL039C,0.0
YGL160W,YLL051C,0.0
YGL160W,YLR047C,0.0
YGL160W,YLR214W,0.0
YGL160W,YLR242C,0.0
YGL160W,YLR373C,0.0
YGL160W,YML067C,0.0
YGL160W,YMR021C,0.0
YGL160W,YMR058W,0.0
YGL160W,YMR231W,0.0
YGL160W,YMR319C,0.0
YGL160W,YNL057W,0.0
YGL160W,YNL122C,0.0
YGL160W,YNL133C,0.0
YGL160W,YNL143C,0.0
YGL160W,YNR060W,0.0
YGL160W,YOL152W,0.0
YGL160W,YOR381W,0.0
YGL160W,YOR384W,0.0
YGL160W,YPL202C,0.0
YGL160W,YPR052C,0.0
YGL160W,YPR139C,0.0
YGL161C,YGL198W,0.80675464842288
YGL161C,YGL200C,0.26040599421575383
YGL161C,YGL210W,0.1267967038369591
YGL161C,YGL212W,0.052256972440995066
YGL161C,YGL230C,0.0
YGL161C,YGR136W,0.0
YGL161C,YGR172C,0.0
YGL161C,YGR267C,0.0
YGL161C,YHL018W,0.0
YGL161C,YHL024W,0.854838943029124
YGL161C,YHR001W-A,0.7280801226879541
YGL161C,YHR105W,0.736068013242869
YGL161C,YJL058C,0.33497117188792763
YGL161C,YJL095W,0.0
YGL161C,YJL170C,0.4326156816495475
YGL161C,YJR083C,0.613944007596577
YGL161C,YJR091C,0.7177655006869884
YGL161C,YKL058W,0.4625314634837921
YGL161C,YKL061W,0.0
YGL161C,YKL073W,0.0
YGL161C,YKL082C,0.0
YGL161C,YKL166C,0.0
YGL161C,YKR014C,0.5947012065044868
YGL161C,YKR029C,0.1272719657781942
YGL161C,YKR037C,0.21830653387316254
YGL161C,YKR088C,0.0
YGL161C,YLL039C,0.6546886694264973
YGL161C,YLL049W,0.41053181948097056
YGL161C,YLR262C,0.0
YGL161C,YLR285W,0.0
YGL161C,YLR452C,0.30401043920583987
YGL161C,YML001W,0.4627288169708365
YGL161C,YMR020W,0.493106236678251
YGL161C,YMR025W,0.6215582497169622
YGL161C,YMR140W,0.6141316773116855
YGL161C,YMR322C,0.4527765429424799
YGL161C,YNL078W,0.34313104905214675
YGL161C,YNL093W,0.5554760586069911
YGL161C,YNL127W,0.6195327685740013
YGL161C,YNL263C,0.0
YGL161C,YNL304W,0.5451422708329062
YGL161C,YNR069C,0.47103113395066204
YGL161C,YOL144W,0.0
YGL161C,YOR036W,0.7685594967957107
YGL161C,YOR042W,0.7079981148275317
YGL161C,YOR070C,0.5321045961493032
YGL161C,YOR089C,0.0
YGL161C,YOR285W,0.0
YGL161C,YOR357C,0.3618589746090151
YGL161C,YOR370C,0.0
YGL161C,YPL095C,0.18271000023898679
YGL161C,YPL105C,0.0
YGL161C,YPL240C,0.5510849645201072
YGL161C,YPL246C,0.0
YGL161C,YPR017C,0.0
YGL162W,YGL207W,0.0
YGL162W,YGR013W,0.4803467502318595
YGL162W,YGR074W,0.2641314644162697
YGL162W,YGR162W,0.3771278978340327
YGL162W,YHL007C,0.35555921158928017
YGL162W,YHR086W,0.012331429144860812
YGL162W,YHR206W,0.1349031340029076
YGL162W,YIL061C,0.4032511793434379
YGL162W,YIR018W,0.0
YGL162W,YJL080C,0.4123457062106354
YGL162W,YJR041C,0.2840217414636256
YGL162W,YKL012W,0.0
YGL162W,YKL043W,0.0
YGL162W,YKL095W,0.1767401529179771
YGL162W,YKL109W,0.3531686594752618
YGL162W,YKL183W,0.40285199040360253
YGL162W,YKL214C,0.196373903312842
YGL162W,YKR008W,0.44658341174545085
YGL162W,YKR034W,0.604999608197844
YGL162W,YLR013W,0.0
YGL162W,YLR147C,0.3845387029774901
YGL162W,YLR226W,0.09542205308568377
YGL162W,YLR275W,0.035906905456793065
YGL162W,YLR298C,0.0
YGL162W,YLR347C,0.11677225670946467
YGL162W,YLR430W,0.3714056138905505
YGL162W,YLR451W,0.177557080962775
YGL162W,YML049C,0.0
YGL162W,YML099C,0.3311877616096148
YGL162W,YMR016C,0.5517161984673925
YGL162W,YMR042W,0.4844710593379847
YGL162W,YMR079W,0.12652636615100843
YGL162W,YMR125W,0.0
YGL162W,YMR240C,0.3082620606699925
YGL162W,YNL016W,0.45732895118081995
YGL162W,YNL139C,0.0
YGL162W,YNL189W,0.14960730372599668
YGL162W,YNL197C,0.174170825067693
YGL162W,YNL199C,0.3141861140590147
YGL162W,YNL251C,0.07985341422465443
YGL162W,YNL298W,0.5434597846236083
YGL162W,YNL314W,0.0
YGL162W,YNL330C,0.3282944649365729
YGL162W,YOL028C,0.4978656960720714
YGL162W,YOL113W,0.0
YGL162W,YOL139C,0.37222353910022454
YGL162W,YOR028C,0.0
YGL162W,YOR098C,0.18379618819377683
YGL162W,YOR372C,0.0
YGL162W,YPL049C,0.47146032189798326
YGL162W,YPL178W,0.4864699653666815
YGL162W,YPL190C,0.0
YGL162W,YPL202C,0.3354885476610122
YGL162W,YPR009W,0.4670011903691382
YGL162W,YPR057W,0.36055375049933697
YGL162W,YPR065W,0.0
YGL162W,YPR161C,0.03986796917488228
YGL162W,YPR182W,0.0
YGL163C,YGL190C,0.0
YGL163C,YGL206C,0.0
YGL163C,YGL208W,0.0
YGL163C,YGL237C,0.0
YGL163C,YGR040W,0.7208037552034273
YGL163C,YGR092W,0.0
YGL163C,YGR123C,0.5106841514400804
YGL163C,YGR234W,0.6873265278570627
YGL163C,YGR240C,0.4114056337331963
YGL163C,YGR254W,0.0
YGL163C,YHL007C,0.572279964610858
YGL163C,YHL022C,0.17781598481120833
YGL163C,YHR016C,0.0
YGL163C,YHR020W,0.0
YGL163C,YHR082C,0.0
YGL163C,YHR135C,0.11296976993541852
YGL163C,YHR137W,0.0
YGL163C,YHR154W,0.5602922724657531
YGL163C,YHR169W,0.3427397489557569
YGL163C,YHR170W,0.4986414791678414
YGL163C,YHR178W,0.0
YGL163C,YHR183W,0.45860855662929956
YGL163C,YHR188C,0.2471534029724157
YGL163C,YHR191C,0.24663669740168967
YGL163C,YHR206W,0.20649299270583285
YGL163C,YIL022W,0.6205881435974211
YGL163C,YIL046W,0.2236777072068315
YGL163C,YIL066C,0.0
YGL163C,YIL126W,0.6662799338446294
YGL163C,YIL128W,0.7551366323614073
YGL163C,YIL139C,0.2149617227049122
YGL163C,YIR002C,0.40402666893442185
YGL163C,YJL034W,0.0
YGL163C,YJL042W,0.0
YGL163C,YJL047C,0.0
YGL163C,YJL092W,0.0
YGL163C,YJL106W,0.0
YGL163C,YJL115W,0.1997605192164901
YGL163C,YJL128C,0.2874674764539638
YGL163C,YJL130C,0.23996984803349825
YGL163C,YJL138C,0.3972867069705372
YGL163C,YJL153C,0.0
YGL163C,YJL173C,0.03674870964526919
YGL163C,YJR035W,0.0
YGL163C,YJR043C,0.0
YGL163C,YJR045C,0.0218196745030668
YGL163C,YJR062C,0.0
YGL163C,YJR104C,0.0
YGL163C,YJR109C,0.0
YGL163C,YJR121W,0.0
YGL163C,YJR124C,0.0
YGL163C,YKL056C,0.6164466692377272
YGL163C,YKL081W,0.4798266346201151
YGL163C,YKL104C,0.0
YGL163C,YKL108W,0.2560916592173556
YGL163C,YKL113C,0.4925984080019656
YGL163C,YKL130C,0.0
YGL163C,YKL166C,0.5526409768510665
YGL163C,YKL193C,0.0
YGL163C,YKR026C,0.5561479631889003
YGL163C,YKR059W,0.0
YGL163C,YKR082W,0.2926932135693972
YGL163C,YLL019C,0.0
YGL163C,YLR032W,0.42434809123760275
YGL163C,YLR044C,0.4162524088536242
YGL163C,YLR052W,0.12936342606254247
YGL163C,YLR182W,0.0
YGL163C,YLR216C,0.0
YGL163C,YLR233C,0.0
YGL163C,YLR234W,0.09396770939033344
YGL163C,YLR238W,0.0
YGL163C,YLR247C,0.0
YGL163C,YLR259C,0.0
YGL163C,YLR288C,0.0
YGL163C,YLR291C,0.2163076633726924
YGL163C,YLR320W,0.0
YGL163C,YLR383W,0.48778346245915866
YGL163C,YML007W,0.0
YGL163C,YML028W,0.0
YGL163C,YML032C,0.0
YGL163C,YML061C,0.4532705665967227
YGL163C,YML064C,0.0
YGL163C,YML085C,0.010037351878481524
YGL163C,YML095C,0.1295842419968269
YGL163C,YML115C,0.5288724753700715
YGL163C,YMR059W,0.0
YGL163C,YMR066W,0.0
YGL163C,YMR078C,0.5101732595357951
YGL163C,YMR094W,0.32702521041959515
YGL163C,YMR106C,0.2127954069604072
YGL163C,YMR108W,0.39990177978455693
YGL163C,YMR167W,0.025917037710908187
YGL163C,YMR186W,0.0
YGL163C,YMR190C,0.0
YGL163C,YMR198W,0.23542583777139114
YGL163C,YMR205C,0.0
YGL163C,YMR224C,0.0
YGL163C,YMR275C,0.3126308844031047
YGL163C,YMR284W,0.0
YGL163C,YMR323W,0.0
YGL163C,YNL031C,0.0
YGL163C,YNL113W,0.20902974805346827
YGL163C,YNL135C,0.0
YGL163C,YNL161W,0.0
YGL163C,YNL250W,0.0
YGL163C,YNL273W,0.4712643514989554
YGL163C,YNL290W,0.6541192962199832
YGL163C,YNL298W,0.644254270916469
YGL163C,YNL311C,0.26590341903837195
YGL163C,YNR001C,0.0
YGL163C,YNR031C,0.0
YGL163C,YNR051C,0.3611164608187039
YGL163C,YOL062C,0.40158428142594493
YGL163C,YOL115W,0.232666002923894
YGL163C,YOL126C,0.0
YGL163C,YOL128C,0.6658600133128276
YGL163C,YOL133W,0.0
YGL163C,YOR005C,0.0
YGL163C,YOR027W,0.0
YGL163C,YOR033C,0.693812257096455
YGL163C,YOR101W,0.45879082553671857
YGL163C,YOR141C,0.0
YGL163C,YOR144C,0.5761407126142502
YGL163C,YOR156C,0.0
YGL163C,YOR189W,0.2966963660202301
YGL163C,YOR191W,0.0
YGL163C,YOR197W,0.0
YGL163C,YOR212W,0.10194743428103394
YGL163C,YOR232W,0.5829308453472608
YGL163C,YOR244W,0.0
YGL163C,YOR290C,0.0
YGL163C,YOR304W,0.48387010787239526
YGL163C,YOR319W,0.0
YGL163C,YOR346W,0.11393174187305002
YGL163C,YOR351C,0.0
YGL163C,YOR368W,0.6445511162507729
YGL163C,YPL020C,0.40800599819722155
YGL163C,YPL022W,0.30585930182927307
YGL163C,YPL024W,0.0
YGL163C,YPL082C,0.0
YGL163C,YPL129W,0.24834080871384126
YGL163C,YPL149W,0.0
YGL163C,YPL150W,0.0
YGL163C,YPL153C,0.3411727610189589
YGL163C,YPL167C,0.0
YGL163C,YPL194W,0.0
YGL163C,YPL204W,0.3119992456895884
YGL163C,YPL240C,0.0
YGL163C,YPR018W,0.647625825568611
YGL163C,YPR056W,0.11629211104868005
YGL163C,YPR080W,0.0
YGL163C,YPR110C,0.4727172117879139
YGL163C,YPR111W,0.0
YGL163C,YPR135W,0.0
YGL164C,YLR293C,0.0
YGL164C,YOR185C,0.32293480940343744
YGL165C,YGL166W,0.0
YGL165C,YGR052W,0.0
YGL165C,YGR084C,0.0
YGL165C,YGR090W,0.0
YGL165C,YGR105W,0.0
YGL165C,YGR138C,0.0
YGL165C,YGR292W,0.0
YGL165C,YHL047C,0.0
YGL165C,YHR039C,0.0
YGL165C,YHR039C-A,0.0
YGL165C,YHR046C,0.0
YGL165C,YHR151C,0.0
YGL165C,YIL056W,0.0
YGL165C,YJL069C,0.0
YGL165C,YJL165C,0.0
YGL165C,YJR055W,0.0
YGL165C,YKL006W,0.0
YGL165C,YKL090W,0.0
YGL165C,YKL119C,0.0
YGL165C,YKL167C,0.0
YGL165C,YKL208W,0.0
YGL165C,YKR081C,0.0
YGL165C,YLR002C,0.0
YGL165C,YLR047C,0.0
YGL165C,YLR068W,0.0
YGL165C,YLR129W,0.0
YGL165C,YLR218C,0.0
YGL165C,YLR273C,0.0
YGL165C,YLR435W,0.0
YGL165C,YML036W,0.0
YGL165C,YMR023C,0.0
YGL165C,YMR257C,0.0
YGL165C,YNL110C,0.0
YGL165C,YNL140C,0.0
YGL165C,YNL148C,0.0
YGL165C,YNR005C,0.0
YGL165C,YOR062C,0.0
YGL165C,YOR179C,0.0
YGL165C,YOR293W,0.0
YGL165C,YOR309C,0.0
YGL165C,YOR331C,0.0
YGL165C,YOR362C,0.0
YGL165C,YPR036W,0.0
YGL165C,YPR147C,0.0
YGL165C,YPR156C,0.0
YGL165C,YPR163C,0.0
YGL166W,YGR084C,0.0
YGL166W,YGR088W,0.3990842416051799
YGL166W,YGR135W,0.48458278987479225
YGL166W,YGR268C,0.7313799737348733
YGL166W,YGR292W,0.0
YGL166W,YHL012W,0.0
YGL166W,YHL047C,0.5505688496281078
YGL166W,YHR012W,0.09667927077730279
YGL166W,YHR039C,0.0
YGL166W,YHR046C,0.0
YGL166W,YHR053C,0.6206284303855241
YGL166W,YHR055C,0.0
YGL166W,YHR151C,0.4110448205178852
YGL166W,YHR187W,0.3474707777288972
YGL166W,YIL118W,0.0
YGL166W,YJL053W,0.35769209592664314
YGL166W,YJL094C,0.3693505122724414
YGL166W,YJL154C,0.24904690775591085
YGL166W,YJL181W,0.0
YGL166W,YJL217W,0.36373995000586545
YGL166W,YJR097W,0.0
YGL166W,YJR104C,0.5449517248611107
YGL166W,YKL090W,0.11873434711900956
YGL166W,YKL143W,0.0
YGL166W,YKL171W,0.0
YGL166W,YKL208W,0.08715885532039984
YGL166W,YKR011C,0.11261089806125107
YGL166W,YKR060W,0.0
YGL166W,YKR077W,0.0
YGL166W,YLL028W,0.3344797277501436
YGL166W,YLR047C,0.1069896915291961
YGL166W,YLR068W,0.0
YGL166W,YLR131C,0.2555780045679958
YGL166W,YLR218C,0.0
YGL166W,YLR231C,0.0
YGL166W,YLR445W,0.0
YGL166W,YML006C,0.0
YGL166W,YML037C,0.0
YGL166W,YMR021C,0.13848368080387063
YGL166W,YMR038C,0.0
YGL166W,YMR195W,0.12487761021435043
YGL166W,YMR295C,0.0
YGL166W,YMR319C,0.06613029431482634
YGL166W,YNL140C,0.0
YGL166W,YNL157W,0.0
YGL166W,YNL182C,0.0
YGL166W,YNL192W,0.35125061912901995
YGL166W,YNL259C,0.09127855442476245
YGL166W,YNR005C,0.0
YGL166W,YNR010W,0.0
YGL166W,YNR069C,0.3806147581261899
YGL166W,YOL038W,0.3296547503592808
YGL166W,YOL056W,0.0
YGL166W,YOL136C,0.0
YGL166W,YOR036W,0.5441125562454671
YGL166W,YOR062C,0.4245745951208198
YGL166W,YOR069W,0.0
YGL166W,YOR079C,0.0
YGL166W,YOR123C,0.0
YGL166W,YOR132W,0.3804793863824881
YGL166W,YOR157C,0.2074503172962409
YGL166W,YOR210W,0.0
YGL166W,YOR220W,0.39820293213630376
YGL166W,YOR262W,0.0
YGL166W,YOR293W,0.0
YGL166W,YOR309C,0.0
YGL166W,YOR331C,0.0
YGL166W,YOR338W,0.0
YGL166W,YPL105C,0.0
YGL166W,YPL144W,0.0
YGL166W,YPL183W-A,0.0
YGL166W,YPL229W,0.0
YGL166W,YPR074C,0.0
YGL166W,YPR147C,0.0
YGL167C,YGL168W,0.3428788012412637
YGL167C,YGL233W,0.363637459524956
YGL167C,YGR009C,0.11050217609224865
YGL167C,YGR032W,0.473021343491894
YGL167C,YGR132C,0.38659579139743094
YGL167C,YGR217W,0.0
YGL167C,YGR231C,0.5607182345437238
YGL167C,YHL025W,0.11148483309865657
YGL167C,YHR008C,0.0
YGL167C,YHR031C,0.0
YGL167C,YHR050W,0.42805100371365085
YGL167C,YHR191C,0.33017473017549015
YGL167C,YIL068C,0.2571276415824245
YGL167C,YIL146C,0.0
YGL167C,YJL034W,0.0
YGL167C,YJL139C,0.0
YGL167C,YJL164C,0.017663288989464208
YGL167C,YJL183W,0.25274967705998025
YGL167C,YJR066W,0.24077567161875624
YGL167C,YJR104C,0.0
YGL167C,YJR117W,0.0
YGL167C,YKL080W,0.0
YGL167C,YKL159C,0.02659687670404429
YGL167C,YKL190W,0.0
YGL167C,YKR039W,0.0
YGL167C,YLL002W,0.5034626848525179
YGL167C,YLL039C,0.0
YGL167C,YLR075W,0.0
YGL167C,YLR166C,0.0
YGL167C,YLR208W,0.0
YGL167C,YLR220W,0.0
YGL167C,YLR229C,0.0
YGL167C,YLR350W,0.0
YGL167C,YLR433C,0.2989561686363669
YGL167C,YML001W,0.11286746774420003
YGL167C,YML032C,0.0
YGL167C,YML055W,0.0
YGL167C,YML057W,0.05212906519694661
YGL167C,YMR015C,0.0
YGL167C,YMR038C,0.0
YGL167C,YMR274C,0.0
YGL167C,YNL006W,0.07023752618246042
YGL167C,YNL027W,0.0
YGL167C,YNL055C,0.08363068468884714
YGL167C,YNL076W,0.0
YGL167C,YNL169C,0.4183308185768229
YGL167C,YNL183C,0.3328461130378854
YGL167C,YNL219C,0.0
YGL167C,YNL243W,0.39117009790259505
YGL167C,YNL272C,0.31659442740297156
YGL167C,YNL287W,0.050855713235050906
YGL167C,YNL291C,0.19650413584101964
YGL167C,YNL321W,0.1621569052584554
YGL167C,YOL122C,0.21919003463841163
YGL167C,YOR002W,0.0
YGL167C,YOR079C,0.0
YGL167C,YOR087W,0.15420776203051376
YGL167C,YOR291W,0.0
YGL167C,YPL227C,0.009248974106420203
YGL167C,YPR105C,0.0
YGL167C,YPR181C,0.02976709976029584
YGL168W,YGL199C,0.0
YGL168W,YGR064W,0.0
YGL168W,YHR031C,0.0
YGL168W,YHR181W,0.12576111624162986
YGL168W,YHR191C,0.36795609598072637
YGL168W,YJL034W,0.0
YGL168W,YJL047C,0.209051228618534
YGL168W,YJL077C,0.4587931977624815
YGL168W,YKR035C,0.2479505490835399
YGL168W,YKR100C,0.08692321484646905
YGL168W,YLL002W,0.0
YGL168W,YLR204W,0.18893443377035288
YGL168W,YLR229C,0.0
YGL168W,YLR287C,0.0
YGL168W,YLR426W,0.0
YGL168W,YML032C,0.0
YGL168W,YML094C-A,0.21351291350799567
YGL168W,YNL149C,0.31744938140181106
YGL168W,YNR005C,0.0
YGL168W,YOL063C,0.09290050795915977
YGL168W,YOL079W,0.0
YGL168W,YOL080C,0.0
YGL168W,YOR060C,0.0
YGL168W,YPL005W,0.44201903538200926
YGL168W,YPR135W,0.04852714454267601
YGL168W,YPR164W,0.0
YGL169W,YGL171W,0.8615395703534912
YGL169W,YGR072W,0.5708765216615928
YGL169W,YGR094W,0.8108593661825453
YGL169W,YGR103W,0.7705527751436766
YGL169W,YGR128C,0.8169088392768034
YGL169W,YGR145W,0.6558090609370105
YGL169W,YGR159C,0.7617988748303791
YGL169W,YGR160W,0.0
YGL169W,YGR200C,0.8439475580254814
YGL169W,YGR245C,0.6438824179414184
YGL169W,YHL011C,0.8197784792326245
YGL169W,YHR019C,0.8023873533375607
YGL169W,YHR052W,0.7560501221295322
YGL169W,YHR066W,0.5963755202290605
YGL169W,YHR069C,0.5812848171242341
YGL169W,YHR070W,0.7169319786807777
YGL169W,YHR077C,0.601998997335585
YGL169W,YHR088W,0.7074762364791221
